recid	D	earnings	prevearn	edu
318048	1	5889	2500	12
318050	1	26055	2300	12
318051	1	11622	6000	12
318052	1	16287	1895	11
318053	0	523	0	14
318054	1	354	0	10
318059	1	10392	700	17
318060	0	246	7000	10
318061	1	20389	0	13
318062	0	40434	2180	12
318063	0	15538	6212	12
318068	0	15248	4500	12
318069	1	71886	2400	12
318070	1	21060	400	12
318072	1	0	0	10
318079	0	1458	3107	12
318083	0	26458	4550	12
318084	1	7045	1200	12
318088	1	3660	0	15
318089	0	43145	3000	15
318093	1	30604	4583	11
318094	1	0	1603	12
318095	0	4800	6760	12
318096	1	17832	0	10
318097	1	1515	900	12
318099	1	30388	6006	12
318102	1	0	0	10
318103	1	17538	5000	11
318104	1	0	875	14
318107	0	27356	1000	12
318110	1	10518	0	14
318115	1	7671	0	14
318116	1	14094	180	8
318117	1	39676	870	12
318119	1	8214	0	14
318120	1	33192	0	13
318121	1	26581	5600	12
318124	1	3309	0	12
318125	1	10255	0	12
318128	0	9154	0	10
318133	1	510	3400	12
318138	1	31505	8663	11
318140	1	2505	1290	12
318142	0	0	397	11
318143	1	2046	16800	16
318145	0	37112	5000	11
318146	1	19735	0	13
318147	0	29841	16000	12
318155	0	1435	0	12
318157	1	53669	10803	10
318162	1	42567	15000	12
318164	0	46028	0	14
318166	0	650	10000	13
318168	1	40661	7200	12
318174	1	4746	0	12
318182	1	12075	1200	12
318185	1	236	1000	12
318186	1	64763	10000	12
318187	1	1644	9000	11
318189	1	7754	0	12
318191	0	483	375	13
318194	1	1980	200	11
318196	1	65961	19609	10
318198	1	0	16500	12
318200	1	19935	10000	12
318205	0	21202	5000	9
318206	1	0	0	11
318209	1	40417	4300	12
318210	1	10433	2165	12
318211	1	5667	5502	12
318213	1	534	0	14
318214	1	10052	7000	13
318217	1	0	540	12
318218	1	18627	5742	12
318220	1	6684	0	12
318222	1	29482	0	16
318227	0	0	5400	12
318228	1	196	7800	10
318229	1	23904	0	12
318233	0	0	0	12
318236	1	26103	6000	9
318239	0	44067	3000	16
318240	1	31422	1000	10
318242	1	20118	6000	12
318244	0	56421	2600	12
318246	1	16800	11000	12
318249	1	25119	10000	16
318250	0	12087	1750	11
318255	1	63330	9700	12
318257	1	39116	7000	14
318258	1	2520	3000	12
318259	1	21201	5760	12
318261	1	17032	0	13
318264	1	26186	6488	12
318265	1	17653	1140	12
318266	0	35868	10100	12
318270	0	9960	6000	13
318272	1	14640	5300	8
318273	1	11634	1180	11
318275	1	17959	7500	12
318276	0	20298	5000	12
318277	1	8727	6000	10
318278	1	12249	0	12
318279	1	15501	8000	9
318281	1	2941	9200	12
318286	0	17107	9000	10
318287	0	22089	5743	12
318288	0	93671	16204	12
318289	0	4494	0	13
318291	0	0	54	12
318294	1	16546	5000	14
318300	1	27549	6192	12
318301	0	3546	0	11
318302	1	17160	0	12
318303	0	2487	360	13
318306	1	4604	0	12
318308	1	0	145	9
318311	0	30997	3500	13
318312	1	3882	0	12
318316	1	522	100	8
318317	1	14361	3500	12
318318	1	47736	0	12
318321	1	4571	400	12
318322	1	5217	9898	12
318323	1	54998	7600	13
318325	0	260	2144	11
318327	0	465	2460	12
318332	1	3873	0	12
318333	0	21228	0	10
318335	1	0	160	10
318338	0	8587	10000	9
318339	1	13536	125	12
318340	1	25107	0	16
318344	1	3061	1200	16
318348	1	2577	256	12
318349	1	56346	0	17
318350	1	8358	3925	9
318351	1	669	310	13
318353	1	33460	1100	12
318354	1	3572	218	11
318355	0	3336	1600	12
318356	0	37410	4000	12
318361	1	0	3000	8
318364	1	15951	3500	17
318366	1	90077	12000	12
318367	1	0	0	11
318369	1	47898	10000	12
318370	1	37815	22000	11
318371	1	6038	0	12
318372	1	12518	2130	8
318373	0	1317	0	13
318374	0	25076	8000	12
318376	1	253	1500	12
318377	1	6839	3832	14
318379	1	35674	3000	8
318380	1	0	3442	15
318387	0	78150	16000	12
318388	1	37821	4600	13
318389	1	12509	2658	12
318392	0	7085	200	10
318395	1	4556	1366	12
318397	1	49911	6000	11
318398	1	59937	14000	13
318403	1	41190	1448	13
318404	0	4276	135	13
318405	1	0	0	13
318410	1	16824	0	12
318411	1	1351	444	11
318415	1	2763	3000	12
318421	1	38365	400	12
318424	1	10990	0	13
318425	1	861	3000	12
318427	0	0	0	11
318428	1	17313	4000	12
318429	1	13344	1067	12
318432	0	35028	10100	11
318433	1	0	0	12
318434	0	9677	5000	12
318436	0	5855	3000	12
318439	1	19374	0	12
318440	1	13632	2000	16
318443	0	462	1500	11
318444	1	789	2500	10
318445	1	13894	9720	10
318447	1	47283	22000	12
318449	0	40157	7920	8
318452	1	5970	7079	14
318454	1	15384	1540	9
318455	1	7202	4560	8
318457	1	21195	2600	12
318460	0	1467	4000	11
318464	1	12656	500	12
318465	1	0	0	9
318470	1	33604	98	11
318472	1	3301	0	12
318473	1	51690	69	12
318475	0	10365	2000	12
318476	1	7519	1200	9
318478	1	11855	528	8
318479	1	0	0	8
318484	0	5066	7000	16
318485	0	237	0	12
318487	1	41598	3500	10
318491	0	12309	4000	11
318492	1	16291	7741	11
318495	0	105747	6000	13
318496	0	4866	1000	12
318498	1	0	2897	13
318499	1	53421	7000	17
318500	1	7218	2605	10
318502	0	12522	6530	13
318503	1	22362	5630	12
318504	1	46244	5719	12
318506	1	40	9600	12
318508	0	1239	1260	15
318511	1	6649	4200	12
318512	1	0	1440	12
318514	1	0	900	12
318517	1	36846	10500	12
318519	1	3597	800	10
318521	1	17142	0	8
318522	1	675	0	11
318523	0	76673	1000	12
318524	1	8980	0	11
318525	1	717	0	10
318527	0	36277	6000	12
318528	1	2456	0	12
318529	0	15932	1917	12
318532	0	1477	9600	12
318533	1	16617	0	16
318534	1	4701	3300	11
318535	1	7874	0	12
318536	0	61485	200	12
318541	1	17589	2743	12
318543	0	0	3000	12
318545	1	50640	700	11
318547	0	19694	1500	12
318548	1	8541	3500	12
318549	0	7464	144	12
318550	1	17703	980	10
318551	1	6104	4500	10
318553	1	542	1249	10
318555	0	234	6333	11
318556	0	2416	3000	13
318557	1	40851	3000	12
318558	1	123	0	8
318561	0	0	3500	9
318563	1	7739	0	12
318569	0	8269	4800	12
318572	0	43712	1164	12
318574	1	20945	7265	11
318576	1	31681	0	13
318578	1	4608	3000	13
318579	1	14751	0	11
318582	0	16143	4500	12
318583	1	34001	8830	12
318586	1	84759	12050	12
318588	0	726	0	10
318589	1	0	170	14
318590	1	6549	0	8
318591	0	1987	0	8
318601	0	0	0	11
318602	0	21531	1100	12
318603	1	38229	4237	11
318606	1	46224	10000	12
318609	0	905	4418	8
318611	1	72394	1700	14
318615	0	7137	275	8
318616	0	26448	4400	14
318617	0	35445	7000	12
318619	1	9026	0	12
318620	1	10722	4350	13
318623	1	578	3500	12
318625	0	17374	0	18
318626	1	28801	160	8
318628	0	4551	10000	10
318630	0	16248	69	11
318632	0	10542	3400	12
318636	1	50951	4866	16
318637	0	12086	89	9
318642	1	27133	0	9
318644	1	22821	1500	11
318649	1	0	2240	10
318650	1	69739	14000	12
318653	1	2235	0	10
318655	1	4094	0	12
318656	1	4835	0	11
318658	1	10347	0	12
318662	1	2397	8000	12
318663	0	7264	3000	14
318664	1	2469	0	12
318666	1	17082	1500	12
318667	1	4758	200	12
318668	1	10438	10800	17
318669	1	19289	4000	12
318673	0	13914	0	12
318677	1	23289	50	12
318678	1	4515	75	9
318681	1	4044	6600	15
318682	1	42275	3600	11
318684	1	6102	590	12
318685	1	3164	3500	16
318686	1	22956	2040	15
318687	1	16965	3500	10
318689	1	29781	0	12
318690	1	12963	2500	14
318694	1	6400	7500	8
318695	1	9163	2000	11
318697	1	26062	1800	10
318702	0	24261	3892	16
318703	0	8364	8597	12
318704	0	35047	0	9
318709	1	4335	0	8
318713	1	23312	2500	12
318720	1	6	3000	9
318725	1	7408	1100	10
318726	1	5332	3400	8
318727	1	0	0	14
318731	0	9486	0	11
318733	1	0	1400	12
318736	0	0	0	10
318737	0	36440	0	11
318740	1	4720	7680	10
318741	1	339	0	13
318742	1	42741	200	10
318746	0	17826	2000	12
318752	1	33387	0	13
318755	0	6171	250	12
318756	1	9573	0	13
318758	1	3296	10780	11
318760	0	4230	800	8
318762	1	9264	1000	14
318763	0	14063	1300	10
318765	1	54780	2100	12
318766	1	9561	5000	12
318768	0	24171	250	14
318769	1	36767	3828	12
318770	1	36351	1100	15
318774	1	19776	5628	12
318776	1	1788	168	12
318781	1	13749	1000	16
318782	1	33159	3435	12
318784	0	2741	0	8
318785	1	32837	11730	12
318786	1	1017	0	13
318787	0	9516	5700	10
318788	1	4278	600	12
318790	0	34977	0	12
318791	0	23204	10800	8
318792	1	4983	6000	12
318793	0	20061	8500	12
318794	1	47996	4520	9
318797	0	17103	1100	12
318799	1	40463	15000	11
318802	1	45662	1500	12
318806	0	5493	0	8
318810	1	26559	1200	13
318811	1	30291	4000	11
318814	1	30823	4000	8
318815	1	1235	0	16
318820	1	0	0	8
318822	0	24336	4094	12
318823	0	4774	1000	12
318825	0	16228	1300	12
318828	1	0	2000	10
318831	1	4824	2300	13
318833	1	8181	0	10
318835	1	49695	1440	12
318842	1	37950	0	13
318843	1	10867	1060	11
318845	0	39230	8190	12
318846	0	2881	1500	12
318847	1	79253	20000	15
318848	0	0	0	8
318851	0	55173	1370	10
318852	1	31076	9320	12
318854	1	32191	12000	14
318855	1	0	0	11
318859	1	10998	0	9
318861	0	0	0	12
318862	0	4489	10500	12
318863	1	24146	8000	11
318864	1	20098	150	12
318867	0	1140	250	11
318869	0	1550	4198	12
318870	1	3252	5994	13
318876	1	15816	2000	11
318877	1	82	0	8
318879	0	28283	4400	12
318881	0	13305	12000	14
318883	0	9942	10500	11
318885	1	17337	0	9
318886	0	50241	10	12
318887	1	12315	8600	12
318889	0	9480	250	8
318891	1	25755	3300	13
318896	1	9798	3500	13
318897	0	16463	2714	12
318901	1	11327	2556	12
318902	1	1516	0	12
318905	1	8556	4000	12
318906	1	62175	98	12
318907	1	6336	10114	12
318909	1	519	2040	11
318910	1	42897	0	14
318913	1	0	0	10
318916	1	6282	0	11
318917	1	6164	6000	12
318918	0	1505	1260	12
318919	0	4016	0	8
318923	1	3450	0	8
318926	0	53980	11655	12
318929	1	0	0	12
318931	0	3481	3050	12
318932	1	1811	4868	11
318934	0	6547	2500	12
318936	1	25200	9000	12
318938	1	30989	9000	16
318939	0	0	5610	12
318942	0	0	0	12
318943	1	29186	9465	12
318944	1	13366	2500	12
318947	1	12945	1055	12
318948	1	0	0	12
318950	0	5523	0	10
318953	0	25451	77	12
318958	1	0	0	13
318961	1	4544	0	7
318962	1	66	0	12
318964	1	597	5892	16
318965	0	170	140	8
318967	1	20787	12262	12
318969	1	33771	4860	12
318972	0	0	700	10
318973	1	34739	3711	12
318974	0	23433	1020	11
318975	1	27630	5800	12
318977	1	30376	85	10
318979	1	3456	1244	12
318980	1	24897	0	10
318981	1	27412	435	14
318982	1	57404	22389	12
318984	1	40056	18800	12
318986	1	0	2400	12
318988	0	30864	10500	12
318989	0	1944	0	10
318990	1	22376	5000	10
318993	1	30756	0	8
318994	1	14640	728	12
318997	1	47694	4900	12
318998	0	12612	0	9
319003	0	16857	3000	12
319004	1	39491	0	12
319005	0	5607	1200	12
319009	0	43571	2000	11
319011	1	7502	500	15
319012	1	1949	17	10
319015	1	44410	7168	12
319016	1	28667	6700	11
319018	1	20925	11000	12
319021	0	8196	2500	12
319022	0	0	0	11
319028	1	0	0	7
319031	0	13680	180	16
319033	1	203	0	9
319034	1	3855	0	14
319038	0	37487	4000	12
319039	1	5244	0	14
319040	1	3699	5240	12
319042	1	5883	640	12
319043	1	14866	0	14
319046	1	24195	2512	13
319049	0	984	0	10
319050	1	14140	1200	12
319051	1	17980	224	16
319052	0	33862	7000	10
319058	1	2423	0	9
319063	1	19500	0	17
319064	1	25250	2000	13
319066	1	34828	5400	10
319067	0	11007	5900	12
319068	0	41987	48	10
319072	0	367	0	11
319077	0	5068	2310	10
319081	1	2874	5000	13
319083	1	5067	468	8
319084	1	26004	2282	10
319088	0	8567	2300	11
319090	1	7296	3000	12
319091	1	4501	5212	11
319092	0	28730	6000	12
319095	0	1379	2652	12
319096	0	24228	2900	12
319098	1	35677	0	12
319101	0	0	0	12
319102	1	0	0	10
319103	1	20577	5280	16
319109	0	0	0	12
319111	1	723	500	12
319113	1	0	402	10
319115	1	11442	2500	12
319116	1	31047	4266	15
319117	1	9477	2912	13
319118	0	20720	6000	15
319120	1	53005	12000	12
319123	1	10042	1600	8
319125	1	11496	0	9
319126	1	7644	299	11
319127	0	31737	6000	13
319128	1	21994	1600	16
319129	1	816	275	13
319132	0	34784	0	11
319134	1	11235	4000	12
319135	0	9188	98	12
319136	1	4618	1300	12
319137	1	23421	500	12
319138	1	28062	500	12
319145	1	31924	4790	13
319149	1	6453	1080	11
319151	1	56291	1739	16
319159	1	2701	3000	11
319160	1	61769	9000	12
319164	1	14110	0	11
319170	1	20016	9000	12
319171	1	816	2000	12
319173	1	16079	0	12
319174	0	17964	6000	10
319177	0	57	3287	13
319178	1	34086	11500	10
319183	1	0	1500	10
319187	1	10019	7000	12
319189	1	26898	2500	11
319191	1	0	0	8
319193	1	23063	0	12
319197	1	0	7800	11
319198	1	26094	8161	12
319200	1	5564	2700	13
319201	0	0	0	8
319202	1	19696	5985	16
319204	0	959	0	11
319209	0	17357	8462	9
319210	1	2814	0	11
319211	1	51	1200	11
319212	1	34644	1500	12
319214	1	41105	11000	12
319216	0	807	0	10
319217	1	0	0	10
319224	1	4099	10000	12
319225	1	36390	912	16
319226	1	44385	1400	11
319231	0	43925	2500	12
319233	1	31218	2500	12
319234	1	14963	6840	10
319236	1	0	1000	17
319244	0	0	465	9
319248	0	10847	4368	11
319250	1	60326	7000	10
319256	0	9441	3500	12
319258	1	0	1500	12
319259	0	11172	5620	8
319262	1	0	4800	14
319263	0	1722	0	8
319264	0	0	1688	9
319265	1	5925	7200	16
319270	1	48	1700	16
319274	1	68383	3000	10
319276	1	8156	0	9
319280	1	0	0	10
319287	0	417	0	16
319290	1	27678	40	14
319291	1	18593	4522	14
319292	1	8756	7000	8
319293	0	3276	0	14
319303	1	8671	1154	11
319305	1	20917	300	14
319307	1	234	3000	14
319309	0	6072	0	9
319310	1	2766	0	12
319312	1	62713	2000	12
319313	1	0	0	15
319314	1	18144	6000	13
319315	1	2396	0	12
319316	1	28290	1900	8
319323	1	0	134	11
319325	0	487	1000	11
319326	1	36702	7000	12
319328	1	0	6000	11
319329	1	1258	0	8
319330	1	73548	10184	12
319334	0	9062	5000	10
319335	0	1937	3000	12
319337	0	334	933	12
319339	0	41106	13000	12
319343	0	6799	5000	15
319344	0	39505	1400	11
319347	1	12942	0	12
319354	0	6406	1500	9
319355	0	25377	6000	14
319357	0	0	0	11
319358	1	6984	3497	13
319360	1	26268	824	8
319363	0	57157	6500	12
319367	1	22434	4019	14
319370	1	36909	5000	12
319371	1	2198	2193	10
319373	1	11391	2112	12
319377	1	6399	10000	12
319379	1	63180	12765	12
319380	1	7038	2700	14
319388	1	6978	0	12
319389	0	13781	300	12
319390	1	10143	0	12
319392	1	376	720	10
319395	1	8474	600	11
319396	1	20945	4800	14
319398	1	20565	5600	15
319399	1	22513	0	15
319400	1	4146	0	12
319401	1	46521	20000	12
319404	1	46497	5600	12
319406	1	25689	0	11
319407	1	738	720	9
319410	1	53769	6000	17
319413	1	297	4000	15
319417	1	8938	5592	12
319422	1	0	0	8
319425	1	19887	0	12
319427	1	4307	400	12
319429	0	36273	12500	14
319431	1	2187	9000	12
319435	0	13853	3805	12
319437	1	2433	4500	10
319440	1	312	2064	9
319441	1	1704	0	12
319442	1	6324	960	10
319444	0	25941	5850	12
319446	1	22062	5947	12
319448	1	19859	2937	12
319452	1	0	2218	12
319453	1	1109	0	12
319455	1	5081	3360	11
319457	1	0	1900	10
319460	1	0	0	8
319462	1	43488	5000	15
319463	1	1042	7500	12
319466	1	7698	8904	12
319467	1	0	0	17
319470	1	108	0	8
319471	1	16641	100	9
319473	1	48792	0	11
319481	0	15396	11000	12
319482	0	6512	4000	12
319488	1	8306	7200	9
319489	1	39759	303	12
319490	1	22278	100	10
319491	1	4526	2000	11
319492	1	12212	104	12
319497	1	1215	3000	12
319498	1	44227	2000	12
319500	1	35005	10000	11
319502	0	25577	2200	12
319503	1	30213	11869	14
319504	1	0	0	13
319507	1	0	1500	9
319508	1	24030	2737	11
319510	1	11653	6000	12
319511	1	19505	6390	10
319512	1	912	0	12
319513	1	46283	12000	11
319515	0	14386	0	12
319517	0	3492	4000	14
319518	0	17792	3000	13
319519	0	19556	10050	12
319523	1	5823	0	9
319525	1	10932	0	10
319526	1	676	504	13
319529	1	20569	360	9
319531	1	55653	100	12
319537	0	17678	8640	10
319539	1	18840	8600	8
319541	0	5876	3200	10
319543	1	36899	1600	17
319544	1	5013	3000	12
319546	1	9219	1200	12
319549	0	8307	550	15
319551	1	0	2560	13
319559	1	19651	3677	16
319562	0	9084	1800	12
319565	1	11642	7488	13
319568	1	14857	12723	13
319569	1	7183	0	12
319571	1	10755	1500	12
319574	1	8400	402	9
319578	1	171	7992	12
319581	0	42501	8000	12
319582	1	9371	6000	14
319585	1	0	1000	8
319586	1	9916	0	13
319587	1	2871	9000	16
319588	0	11055	3825	14
319590	1	43085	6000	10
319592	0	0	0	10
319595	1	58230	0	8
319596	1	3315	1300	10
319598	1	0	1750	14
319603	1	28023	0	8
319604	1	39324	4800	16
319605	1	0	0	16
319607	0	61672	10230	14
319608	0	20125	0	12
319610	1	0	2000	12
319611	1	17473	2000	11
319612	0	48640	4500	12
319614	0	16169	0	9
319615	0	16590	671	13
319618	1	15446	8000	12
319620	1	4839	3000	16
319621	1	2679	8600	9
319623	1	20058	1110	8
319628	0	16934	3500	12
319630	1	8800	7571	8
319631	1	9730	2200	12
319632	1	12174	0	12
319634	0	72074	6500	12
319636	1	9126	3000	12
319637	1	5145	8372	8
319638	0	2670	0	11
319640	1	53478	500	12
319644	0	43215	8394	15
319645	1	12073	5000	12
319646	1	14481	4832	16
319647	1	7279	1200	12
319650	1	6587	0	10
319653	0	9015	1500	12
319655	1	20184	2100	13
319659	1	14501	1400	8
319661	1	2634	725	12
319662	1	0	0	13
319665	1	0	0	9
319666	1	44119	4958	13
319667	1	35780	8000	12
319673	1	15771	5720	15
319674	0	15684	1000	12
319688	1	5613	5394	10
319689	1	12396	0	12
319693	0	9552	0	9
319695	1	978	0	12
319698	0	9648	630	12
319700	1	50424	21246	12
319712	0	42583	2200	13
319714	1	3141	5500	12
319715	0	1254	5565	12
319717	0	6410	4902	14
319718	1	33081	9347	8
319721	1	225	5432	12
319723	1	2595	6000	10
319727	1	0	0	10
319729	0	145	1601	11
319732	1	33699	11840	12
319733	0	41145	11000	16
319735	0	22524	2974	9
319737	1	17221	0	12
319738	1	9066	640	12
319739	1	48622	3000	12
319740	1	11748	3178	8
319741	1	19431	3700	9
319742	1	3504	3000	11
319743	1	10729	442	12
319744	0	9729	1760	13
319746	0	46495	12000	12
319747	0	8891	0	12
319748	1	22476	7050	14
319750	1	3141	3000	12
319751	0	64899	5000	9
319752	1	16164	10300	11
319757	1	15653	711	12
319764	0	34070	15000	13
319765	0	2289	900	11
319767	0	1479	1800	12
319771	1	24815	5382	13
319779	0	21528	2300	13
319780	0	352	28	12
319781	0	626	0	8
319783	1	9827	0	10
319785	0	14283	5000	16
319786	0	1427	3800	12
319788	1	9951	0	13
319789	1	24461	7850	10
319792	1	6186	3000	11
319797	1	15417	5200	13
319799	1	15480	155	13
319800	1	42660	200	12
319801	0	15749	200	13
319803	1	4901	507	11
319805	1	12736	3500	15
319806	1	42194	6100	12
319809	0	0	0	12
319811	0	0	0	11
319812	1	37282	1094	11
319814	0	9354	0	12
319817	1	22848	0	14
319818	1	0	98	12
319819	1	8320	2000	11
319823	1	6556	7000	14
319828	1	22587	9064	11
319829	1	17982	3100	12
319830	1	240	200	8
319833	0	22109	14000	12
319836	1	9689	23	14
319837	1	869	0	16
319840	1	4730	8000	10
319841	1	41205	0	16
319842	1	21026	0	12
319844	1	18192	200	11
319846	0	43585	9600	15
319847	1	35641	9000	13
319848	0	456	0	12
319849	1	78	0	11
319850	0	56189	0	12
319851	1	20359	11000	16
319852	1	2676	1407	12
319856	0	3354	5000	13
319859	1	30188	3400	12
319863	1	4547	3840	12
319867	1	20181	10000	12
319868	1	0	0	12
319871	1	0	40	15
319875	1	15093	0	11
319877	1	11716	150	13
319878	0	16569	7000	12
319881	1	15470	10000	9
319882	0	0	5000	14
319886	1	70894	14469	12
319887	1	9113	3500	12
319894	1	19095	200	12
319896	0	1655	0	9
319899	1	66546	4791	12
319901	1	9123	7500	12
319902	1	27710	12600	12
319904	1	0	14000	14
319908	1	31633	10056	12
319911	1	20949	6000	12
319915	1	6144	0	12
319916	1	5741	1120	9
319918	0	29058	200	12
319919	1	11490	0	8
319921	0	11913	1031	10
319923	1	0	5220	14
319924	1	425	98	12
319925	1	1599	2512	12
319931	1	0	2500	12
319932	0	42494	6030	12
319935	0	0	0	10
319936	1	34775	129	14
319944	1	6630	6438	8
319946	1	1902	2768	12
319947	1	8199	5294	17
319950	0	2504	0	14
319953	0	2382	63	16
319956	1	7614	1700	13
319957	0	0	3000	12
319958	0	36530	14000	12
319963	1	0	2000	13
319964	1	21913	5250	11
319969	0	31826	2400	13
319973	1	3351	112	9
319974	1	0	384	11
319975	1	3836	0	11
319976	1	1575	0	10
319978	1	648	0	10
319979	1	18195	3990	12
319981	1	13367	700	10
319982	1	21523	8000	12
319983	1	30979	7000	11
319984	1	27987	0	12
319985	1	3720	2000	11
319986	0	20318	1000	8
319989	1	37138	5500	11
319990	1	4692	5000	12
319991	1	5745	3000	8
319993	0	67730	10000	14
319996	1	28076	224	12
319998	1	15375	8912	12
320002	0	861	10000	13
320003	0	891	0	8
320004	0	30991	8800	12
320008	1	2617	560	9
320010	1	49824	2061	15
320014	1	9602	8000	12
320015	0	10191	6000	11
320018	1	1	1400	15
320019	0	193	0	8
320020	1	25988	4008	12
320021	0	2934	0	12
320029	1	45265	3000	12
320031	1	27115	2600	13
320032	1	7487	3500	15
320033	1	16776	6000	12
320034	1	16755	700	12
320036	1	30383	0	12
320037	1	12671	0	8
320038	1	11863	2571	8
320039	1	2556	1325	12
320040	0	11373	450	9
320048	0	7545	3000	12
320049	0	6954	3000	11
320050	1	19396	0	10
320051	0	23040	0	12
320052	1	8247	5000	12
320053	0	21634	900	11
320054	1	3992	5600	12
320056	0	6887	500	12
320057	1	5907	0	12
320058	0	6727	0	11
320059	1	27732	4000	9
320060	0	7573	2800	11
320064	1	47869	13000	12
320066	1	23478	2272	12
320069	1	25827	6000	12
320070	1	26785	278	11
320073	1	0	1400	12
320075	1	78	1260	12
320077	0	8940	1741	17
320080	1	0	0	8
320083	1	0	2200	16
320086	1	16134	2400	14
320087	1	688	90	8
320088	1	24036	13658	11
320091	0	2055	6000	8
320093	1	23198	4604	12
320099	0	70062	4728	14
320102	1	84	150	12
320105	0	5805	700	12
320108	0	23436	1000	9
320110	1	0	1000	12
320111	1	616	1200	11
320112	1	24902	6248	11
320113	0	14070	0	7
320114	1	20875	0	10
320117	1	13956	9500	10
320123	0	11208	800	16
320124	1	34737	0	8
320125	1	12435	800	14
320128	1	44648	2604	12
320129	1	10028	0	8
320132	1	0	4435	16
320134	0	13519	0	12
320135	1	42156	12030	12
320136	0	0	0	12
320138	1	15884	3432	10
320141	1	11729	0	8
320143	0	21429	750	12
320147	0	28625	2500	12
320151	1	28506	209	12
320152	0	22340	7000	13
320153	1	2799	0	12
320154	0	4748	1200	10
320156	1	12345	4864	12
320157	1	30270	13000	12
320164	1	3094	500	12
320165	1	31587	0	9
320169	1	14897	6000	13
320173	0	0	950	11
320174	1	0	0	13
320175	1	580	4850	12
320177	1	339	1648	9
320182	1	708	1905	11
320184	1	0	0	9
320185	0	22115	0	14
320186	0	15124	0	8
320187	1	25304	0	12
320191	1	19555	0	14
320200	1	7968	0	8
320205	0	0	0	14
320206	0	23403	9000	12
320207	1	14724	0	11
320208	1	1754	0	12
320211	1	7419	4328	12
320213	1	29223	3800	10
320216	1	0	0	11
320220	1	15634	4720	11
320221	0	2370	2000	9
320222	1	11292	1800	15
320223	1	12557	6720	12
320226	1	0	0	11
320232	0	0	0	8
320234	0	25938	2000	10
320235	1	5124	0	10
320239	0	4151	4000	10
320240	1	30863	5460	10
320246	1	493	0	12
320247	1	22281	6400	12
320249	1	11370	72	12
320250	1	330	5000	17
320255	0	2796	0	12
320256	0	5892	0	12
320257	1	1972	0	11
320258	1	37067	2814	10
320259	0	7934	900	12
320260	1	0	600	8
320264	1	17718	680	12
320265	0	365	1540	9
320266	1	1299	0	10
320268	0	0	0	12
320269	1	384	1600	12
320270	1	2173	200	12
320271	0	34071	9406	12
320275	0	19322	10200	10
320276	0	1944	0	10
